id,question,answer,question_answer_id,bot_id,
41063,車両両事故を起こしたらどうすればいいか？,【車両事故】車両事故を起こした場合は、添付のフローを確認の上、対応をお願い致します。,23817,30,
41064,社用車両事故を起こしたらどうすればいいか？,【車両事故】車両事故を起こした場合は、添付のフローを確認の上、対応をお願い致します。,23817,30,
41065,交通事故を起こしたらどうすればいいか？,【車両事故】車両事故を起こした場合は、添付のフローを確認の上、対応をお願い致します。,23817,30,
41066,車両のタイムズカードを失くした。,【車両/タイムズカード紛失】警察に届出をしてください。また総務課戸塚まで連絡をしてください。再発行手続きをします。,23818,30,
41067,車両両のタイムズカードを紛失した。,【車両/タイムズカード紛失】警察に届出をしてください。また総務課戸塚まで連絡をしてください。再発行手続きをします。,23818,30,
41068,社用車両のタイムズカードを紛失した。,【車両/タイムズカード紛失】警察に届出をしてください。また総務課戸塚まで連絡をしてください。再発行手続きをします。,23818,30,
41069,車両のタイムズカードをなくしたした。,【車両/タイムズカード紛失】警察に届出をしてください。また総務課戸塚まで連絡をしてください。再発行手続きをします。,23818,30,
41070,車両両事故を起こした対物賠償はどうすればいいか。,【車両事故/対物賠償】対物賠償については店長から�10-1既定フォーム外申請を起票してください。詳細は総務課戸塚主任にガルーンメールでお問合せ下さい。,23819,30,
41071,社用車両事故を起こした対物賠償はどうすればいいか。,【車両事故/対物賠償】対物賠償については店長から�10-1既定フォーム外申請を起票してください。詳細は総務課戸塚主任にガルーンメールでお問合せ下さい。,23819,30,
41072,交通事故を起こした対物賠償はどうすればいいか。,【車両事故/対物賠償】対物賠償については店長から�10-1既定フォーム外申請を起票してください。詳細は総務課戸塚主任にガルーンメールでお問合せ下さい。,23819,30,
41073,店舗の看板が他人の車両にぶつかった。,【店舗看板/事故】三井住友海上フリーダイヤル0120-258-189に電話をしてください。その後、戸塚宛に状況をガルーンメールにて連絡をしてください。,23820,30,
41074,店舗の看板が他人の社用車にぶつかった。,【店舗看板/事故】三井住友海上フリーダイヤル0120-258-189に電話をしてください。その後、戸塚宛に状況をガルーンメールにて連絡をしてください。,23820,30,
41075,車両両申請はどうすればいいか？,【車両修理/申請】車両修理の申請は修理の見積りを添付して事故から3日以内にガルーンの個人申請をしてください。3万円未満は1社見積り、3万円以上は2社見積りとなります。,23821,30,
41076,社用車両申請はどうすればいいか？,【車両修理/申請】車両修理の申請は修理の見積りを添付して事故から3日以内にガルーンの個人申請をしてください。3万円未満は1社見積り、3万円以上は2社見積りとなります。,23821,30,
41077,車両両の修理代はどこで払うのですか？,"【車両修理代支払】申請の承認後、本社で支払します。請求書原本と随時支払依頼書・承認済みの申請を本社総務課戸塚宛に送付してください。

誤って店舗で支払をしてしまった場合、必ずガルーンメールにて連絡ください。",23822,30,
41078,社用車両の修理代はどこで払うのですか？,"【車両修理代支払】申請の承認後、本社で支払します。請求書原本と随時支払依頼書・承認済みの申請を本社総務課戸塚宛に送付してください。

誤って店舗で支払をしてしまった場合、必ずガルーンメールにて連絡ください。",23822,30,
41079,反社会的勢力チェックでパスワードを間違えてログインできなくなった。,【反社チェック/パスワード失念/ログインできない】エスピーネットワーク　03-6891-5556　に電話をして解除してもらってください。平日10：00〜17：00,23823,30,
41080,反社会的勢力チェックをしたが同姓同名か不明の場合どうしたらよいか。,【反社チェック/同性同名かわからない】掲載時期と所在地の確認をしてください。,23824,30,
41081,駐車両場の新規の契約書はどうすればよいか。,【車両/駐車場の新規契約】�5-13で申請を起票してください。請求書原本は本社で保管になります。店舗ではコピーを保管してください。,23826,30,
41082,駐社用車場の新規の契約書はどうすればよいか。,【車両/駐車場の新規契約】�5-13で申請を起票してください。請求書原本は本社で保管になります。店舗ではコピーを保管してください。,23826,30,
41083,車両検の案内がきたがどうしたらよいか。,【車両/車検案内】車両はリース契約5年です。3年で車検になりますので、修理工場で車検をしてください。完了後車検証は郵送されますので、必ずダッシュボードに保管してください。,23827,30,
41084,社用車検の案内がきたがどうしたらよいか。,【車両/車検案内】車両はリース契約5年です。3年で車検になりますので、修理工場で車検をしてください。完了後車検証は郵送されますので、必ずダッシュボードに保管してください。,23827,30,
41085,車検証を失くしたがどうしたらよいか。,【車両/車検証の紛失】総務課戸塚までガルーンメールにて連絡をください。書類を用意しますので、最寄の陸運局にいって再交付手続きをしてください。,23828,30,
41086,車両検証を紛失したがどうしたらよいか。,【車両/車検証の紛失】総務課戸塚までガルーンメールにて連絡をください。書類を用意しますので、最寄の陸運局にいって再交付手続きをしてください。,23828,30,
41087,社用車検証を紛失したがどうしたらよいか。,【車両/車検証の紛失】総務課戸塚までガルーンメールにて連絡をください。書類を用意しますので、最寄の陸運局にいって再交付手続きをしてください。,23828,30,
