id,question,answer_id,answer_body
1351790,SAP　データ　落とせない,4614,"販管からデータをダウンロードできないとのことですね。

【現象】   　
販管からデータをダウンロードするとエラーが発生し、ファイルがダウンロードできない。
【原因】 　
販管からご使用のPCに対してファイルのダウンロード許可がないため、　ダウンロードが出来ません。　
その状態で処理を進めるため、対象のファイルがないというアラートとなっています。
【対処】 　
以下の操作でセキュリティを変更してください。
　１、画面上部にあるアイコン群の一番右のアイコンをクリックし、　展開されるメニューの「オプション」をクリックする。
　２、「セキュリティ」＞「セキュリティ設定」をクリック３、ステータスを「無効」に変更する。"
1351791,SAPで表示される承認フローが誤っている,4615,"販管で表示される承認フローが誤っているとのことですね。

【現象】
販管の承認フローで、意図しないメンバーが承認者になっている。
※販管の承認フローは1パターンなので、申込伝票や稟議書で共通となります。
【対処】
上記現象が発生した場合、所属によって問い合わせ先が異なります。以下に問い合わせてください。　
　・セプ連に所属している方　→　人材開発室　へお問い合わせください。　
　・それ以外の所属の方　→　情報システム部　へお問い合わせください。"
1351792,SAP　承認フロー　違う,4615,"販管で表示される承認フローが誤っているとのことですね。

【現象】
販管の承認フローで、意図しないメンバーが承認者になっている。
※販管の承認フローは1パターンなので、申込伝票や稟議書で共通となります。
【対処】
上記現象が発生した場合、所属によって問い合わせ先が異なります。以下に問い合わせてください。　
　・セプ連に所属している方　→　人材開発室　へお問い合わせください。　
　・それ以外の所属の方　→　情報システム部　へお問い合わせください。"
1351793,SAP　承認フロー　変えたい,4615,"販管で表示される承認フローが誤っているとのことですね。

【現象】
販管の承認フローで、意図しないメンバーが承認者になっている。
※販管の承認フローは1パターンなので、申込伝票や稟議書で共通となります。
【対処】
上記現象が発生した場合、所属によって問い合わせ先が異なります。以下に問い合わせてください。　
　・セプ連に所属している方　→　人材開発室　へお問い合わせください。　
　・それ以外の所属の方　→　情報システム部　へお問い合わせください。"
1351794,SAP　承認者　違う,4615,"販管で表示される承認フローが誤っているとのことですね。

【現象】
販管の承認フローで、意図しないメンバーが承認者になっている。
※販管の承認フローは1パターンなので、申込伝票や稟議書で共通となります。
【対処】
上記現象が発生した場合、所属によって問い合わせ先が異なります。以下に問い合わせてください。　
　・セプ連に所属している方　→　人材開発室　へお問い合わせください。　
　・それ以外の所属の方　→　情報システム部　へお問い合わせください。"
1351795,SAPの実費報告時にエラーが発生し、報告完了できない,4616,"販管の実費報告時にエラーが発生し、報告完了できないのですね。

【現象】
販管にて、承認済み申請書の実費報告をする際にエラーメッセージ（申請額との乖離が許容値を超えました）が表示され、報告を完了できない。
【原因】
実費報告時の金額が申請時の金額から3割以上増減している場合、再申請が必要になります。
【対処】
変更後の金額で再申請し、承認をもらい直してください。"
1351796,SAP　報告完了　できない,4616,"販管の実費報告時にエラーが発生し、報告完了できないのですね。

【現象】
販管にて、承認済み申請書の実費報告をする際にエラーメッセージ（申請額との乖離が許容値を超えました）が表示され、報告を完了できない。
【原因】
実費報告時の金額が申請時の金額から3割以上増減している場合、再申請が必要になります。
【対処】
変更後の金額で再申請し、承認をもらい直してください。"
1351797,SAP　報告完了　エラー,4616,"販管の実費報告時にエラーが発生し、報告完了できないのですね。

【現象】
販管にて、承認済み申請書の実費報告をする際にエラーメッセージ（申請額との乖離が許容値を超えました）が表示され、報告を完了できない。
【原因】
実費報告時の金額が申請時の金額から3割以上増減している場合、再申請が必要になります。
【対処】
変更後の金額で再申請し、承認をもらい直してください。"
1351798,SAP　実費報告　できない,4616,"販管の実費報告時にエラーが発生し、報告完了できないのですね。

【現象】
販管にて、承認済み申請書の実費報告をする際にエラーメッセージ（申請額との乖離が許容値を超えました）が表示され、報告を完了できない。
【原因】
実費報告時の金額が申請時の金額から3割以上増減している場合、再申請が必要になります。
【対処】
変更後の金額で再申請し、承認をもらい直してください。"
1351799,SAP　実費報告　エラー,4616,"販管の実費報告時にエラーが発生し、報告完了できないのですね。

【現象】
販管にて、承認済み申請書の実費報告をする際にエラーメッセージ（申請額との乖離が許容値を超えました）が表示され、報告を完了できない。
【原因】
実費報告時の金額が申請時の金額から3割以上増減している場合、再申請が必要になります。
【対処】
変更後の金額で再申請し、承認をもらい直してください。"
