id,question
13339,VISA（ﾋﾞｻﾞ）取得代の勘定科目は？
13340,海外出張申請書に都市名がない。問合せ先は人事部となっているが具体的にはどこか？
13341,交際費の領収書をなくしたが、どのように精算したらよいか
13342,海外出張精算　3月計上の締日はいつ？（電子申請分）
13343,海外出張の3月計上の締日はいつ？（経費・立替金分）
13344,海外出張時に、お客様と同行して、現地でケーブルカーに乗ったが、費用科目はなに？
13345,レートに５％以上の差が出た場合とは？
13346,マレーシアのレートは？
13347,台湾のレートは？
13348,ＴＴＭ、TTS、TTBレートとは？
13349,ＴＴＭレートの仲値ってなに？
13350,ＴＴＳレートとは？
13351,"レートはどこで確認するの？                                                      

"
13352,社内レート、TTSレート、OANDAでも確認できないときはどうしたらよいか？
13353,"交際費・会議費の勘定科目はなに？。5,000円で分けるの？"
13354,"日本円で支払ったものが費用計算書に含めていいの？　
"
13355,携帯電話を日本でレンタルしたが、費用科目は？
13357,本人が立て替えた費用を現地法人等で負担していただく場合は？
13358,"現地で立替えた分の中で、一部をトヨタ自動車が負担してくれる場合の
費用計算書の入力は？"
13359,"出張していないが、現地でTMCとの交際費をTTC負担にしてほしいと
現法から依頼がありました。その処理は？"
13360,エアチケットキャンセル料の勘定科目は？
13361,取引先への献花代の勘定科目は？
13362,面接のため、海外→日本・日本での交通費を営業部負担で支給したい（現金にて）勘定科目はどうなるか？
13363,危険地での空港VIPｻｰﾋﾞｽ利用のための入場料の勘定科目は？
13364,海外出張時の日本の空港使用料の勘定科目は？
13365,旅客保安サービス料（課税）　の勘定科目は？
13366,燃油サーチャージ料の勘定科目は？
13367,業務委託以外（お客様）で宿泊費を負担する場合（同行）の勘定科目は？
13368,"海外出張の際、ロンドンで毎年開催される晩餐会に出席するため、
現地でタキシードをレンタルする。勘定科目は？"
13369,"クレジットカードサーチャージ（１％）の勘定科目は？
オーストラリアなどで発生。"
13370,海外出張時のスーツケース宅配代金（自宅〜国内空港）の勘定科目は？
13371,通訳を委託した、通訳料の勘定科目は？
13372,両替時に発生した手数料については、請求対象とはならないか？
13373,展示会での飲食代で、お客様の分も立て替えた。勘定科目は？
13374,クーリエ代の勘定科目は？
13375,交際費（損金算入）とは？
13376,"国内で使用している携帯電話を海外出張で使用する場合の処理は？
国内でレンタルし、海外で使用した携帯電話の使用料は？"
13377,"海外出張時に現地（特に中国）で携帯電話本体を購入し、
その費用を精算できる？
"
13378,経費収益内訳表に計上されるJALマイレージバンク　A9162国内旅費　「ＪＲ」の内訳は？
13379,"ESTAの支払いはカード決済ですが、精算処理はどのようにしたらよいか？
"
13380,模倣サイトでESTA申請してしまい、７４ドル支払った場合の精算は？
13381,入国費のレシートをもう一度使いたい
13382,領収書の宛名は？
13383,計算書を紛失してしまったら？
13384,パスポート更新（取得申請）の費用について、旅行代理店を通さずに、個人で立て替えた場合の処理は？
13385,パスポート更新（取得申請）の費用について、代理店を通すと手数料も発生するが会社負担となるか？
13386,部付で、ＧＬ未満の方の承認者は？
13387,"承認者のガイドラインはありますか
　(A) ＧＬが不在の場合
----------------------
　(B) 部長が不在の場合"
13388,海外出張システムの承認者について教えて
13389,所属が「部付」となり、海外出張申請を申請すると、申請画面上【ＧＬ承認の入力必要】となります。 直属の上司は、部長のため、ＧＬ不在の状況です。申請方法をご教示願います。
13390,"部長が長期休暇を取る際、承認者が部長になる方々は、
システム上で代理の方に申請できるような方法になっておりますでしょうか？"
13391,海外出張について、ＧＬが、承認した後に再度自分が承認した内容を見たい場合は？
13392,海外出張について、3月中に「出張申請」したもので、4月からグループコードが変更になったら？
13393,費用計算書の金額に外貨記号が入る
13394,海外出張先を１ヶ所変更する場合
13395,海外出張申請について、２つの出張の間に1日しかない。それでも出張申請は２件作成すべきか？
13397,海外出張の日当を1日短く付け、帰国日は国内日当で精算してしまったどうすればよいか？
13398,海外出張システムのマニュアルはあるの？
13399,精算漏れがあった場合どうすればよいか？
13400,立替金口座の変更登録をしたら、いつから新口座へ反映されますか？
13401,"お客様手配のツアーで海外出張する場合の申請・精算は？
ツアーなので、細かく費用が分かれていません。"
13402,同行者（TTC社員）の宿泊代を立て替えた場合の処理は？
13403,精算届を入力しても、合計欄に反映されません
13404,"出向先負担の海外出張精算が、「0円」で申請できない
"
13406,海外出張が中止になり、却下されたとき、保険申込も取消になるの？
13408,海外出張システムで、「保険申込みへ」から先へ進めません。
13409,海外出張時の会社付保について、ビザ申請で付保証明書（英文）が必要です。発行していただけますか？
13410,会社付保の保険内容は？
13411,海外保険傷害保険申請書はどこで手続きできるの？
13412,役員のコーポレートカードは個人の口座から引き落としされるの？
